"1";"ESCUDO";"Abjuración";"1 reacción";"Personal";"V, S";"1 asalto";"Aparece una barrera invisible de fuerza que te protege. Hasta el principio de tu siguiente turno, tienes un bonificador de +5 a tu CA, que también afecta al ataque que ha activado el conjuro y, además, no recibes ningún daño del conjuro <i>proyectil mágico</i>.";"PHB"
"1";"ESCUDO DE FE";"Abjuración";"1 acción adicional";"60 pies";"V, S, M";"Concentración, hasta 10 minutos";"(un pequeño pergamino que contenga un fragmento de texto sagrado)Un campo titilante envuelve a una criatura de tu elección dentro del alcance, otorgándole un bonificador de +2 a la CA hasta el final de la duración del conjuro.";"PHB"
"1";"FALSA VIDA";"Nigromancia";"1 acción";"Personal";"V, S, M";"1 hora";"(una pequeña cantidad de alcohol o bebidas espiritosas)Fortaleciéndote mediante una imitación nígromántica de vida, ganas 1d4+4 puntos de golpe temporales hasta el final de la duración del conjuro.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, los puntos de golpe temporales aumentan en 5 más por cada nivel por encima de 1 que tenga el espacio que hayas empleado.";"PHB"
"1";"FAVOR DIVINO";"Evocación";"1 acción adicional";"Personal";"V, S";"Concentración, hasta 1 minuto";"Tu plegaria te fortifica con un resplandor divino. Hasta que el conjuro termine, tus ataques con arma infligen 1d4 de daño radiante adicional.";"PHB"
"1";"FUEGO FEÉRICO";"Evocación";"1 acción";"60 pies";"V";"Concentración, hasta 1 minuto";"El conjuro ilumina con luz azul, verde o violeta, a tu elección, el contorno de lodos los objetos en un cubo de 20 pies dentro del alcance. Se ilumina también el contorno de cualquier criatura dentro del área que falle una tirada de salvación de Destreza. Hasta el final de la duración del conjuro, los objetos y criaturas afectados emiten luz tenue en un radio de 10 pies.<BR>Todas las tiradas de ataque contra una criatura u objeto afectado tienen ventaja si el atacante puede ver a su objetivo. Además, aunque sean invisibles no recibirán ninguno de los beneficios de ese estado mientras sigan afectados por <i>fuego feérico</i>.";"PHB"
"1";"GOLPE APRESADOR";"Conjuración";"1 acción adicional";"Personal";"V";"Concentración, hasta 1 minuto";"La próxima vez que impactes a una criatura con un ataque con arma antes del final del conjuro, una masa de enredaderas aparece en el punto de impacto. El objetivo deberá tener éxito en una tirada de salvación de Fuerza o quedará apresado por las enredaderas mágicas hasta el final del conjuro. Las criaturas Grandes o de tamaño mayor tienen ventaja en la tirada de salvación. Si el objetivo tiene éxito en la tirada, las enredaderas se marchitan y se secan.<BR>Mientras siga apresado por este conjuro, el objetivo sufre 1d6 de daño perforante al principio de cada turno. Una criatura apresada por las enredaderas puede utilizar su acción para hacer una prueba de Fuerza con CD igual a tu salvación de conjuros. Si tiene éxito, queda libre.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, el daño aumenta en 1d6 por cada nivel por encima de 1 que tenga el espacio que hayas empleado.";"PHB"
"1";"GOLPE DE CÉFIRO";"Transmutación";"1 acción";"Personal";"V";"Concentración, hasta 1 minuto";"Te mueves como el viento. Hasta que el conjuro termine, tu movimiento no provoca ataques de oportunidad.<BR> Una vez antes de que termine el conjuro, puedes darte ventaja en una tirada de ataque de arma en tu turno. Ese ataque hace un daño de fuerza adicional de 1d8 en un impacto. Tanto si golpeas como si fallas, tu velocidad de movimiento aumenta 30 pies hasta el final de ese turno.";"XGE"
"1";"GRASA";"Conjuración";"1 acción";"60 pies";"V, S, M";"1 minuto";"(un pedazo de piel de cerdo o mantequilla)Una grasa resbaladiza cubre el suelo en un cuadrado de 10 pies centrado en un punto dentro del alcance, convirtiéndolo en terreno difícil hasta el final de la duración del conjuro.<BR>Cuando la grasa aparece, todas las criaturas de pie en la zona afectada deben tener éxito en una tirada de salvación de Destreza o quedarán derribadas. Una criatura que entre en la zona o acabe su turno en el1a también debe tener éxito en una tirada de salvación de Destreza o quedará derribada.";"PHB"
"1";"HABLAR CON LOS ANIMALES (RITUAL)";"Adivinación";"1 acción";"Personal";"V, S";"10 minutos";"Ganas la capacidad de comprender y comunicarte verbalmente con bestias hasta el final de la duración del conjuro. El conocimiento y conciencia de muchas criaturas está limitado por su inteligencia, pero como mínimo podrán proporcionarte información sobre lugares y monstruos cercanos, incluyendo lo que puedan percibir o hayan percibido en el último día. Es posible que seas capaz de convencer a una bestia de que te haga un pequeño favor, según el criterio del DM.";"PHB"
"1";"HECHIZAR PERSONA";"Encantamiento";"1 acción";"30 pies";"V, S";"1 hora";"Intentas hechizar a un humanoide que puedas ver dentro del alcance. El objetivo debe hacer una tirada de salvación de Sabiduría, con ventaja si está luchando contra ti o tus compañeros. Si falla la tirada de salvación, queda hechizado por ti hasta que termine la duración del conjuro, o tú mismo o uno de tus compañeros le dañéis de alguna manera. La criatura hechizada te considera un conocido amistoso. Cuando el conjuro termine, sabrá que la hechizaste.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, puedes elegir como objetivo a una criatura adicional por cada nivel por encima de 1 que tenga el espacio que hayas empleado. En el momento de elegirla como objetivo, cada criatura debe estar a 30 pies o menos de todas las demás.";"PHB"
"1";"HEROÍSMO";"Encantamiento";"1 acción";"Contacto";"V, S";"Concentración, hasta 1 minuto";"Infundes valor en una criatura voluntaria a la que toques. Hasta el final del conjuro, no puede ser asustada y gana tantos puntos de golpe temporales como tu modificador por aptitud mágica al principio de cada uno de sus turnos. Cuando el conjuro termina, pierde todos los puntos de golpe temporales restantes que provengan de este conjuro.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, puedes elegir como objetivo a una criatura adicional por cada nivel por encima de 1 que tenga el espacio que hayas empleado.";"PHB"
"1";"IDENTIFICAR (RITUAL)";"Adivinación";"1 minuto";"Contacto";"V, S, M";"Instantánea";"(una perla que valga, al menos, 100 po y una pluma de búho)Elige un objeto o criatura, que deberás tocar durante el lanzamiento del conjuro. Si es un objeto mágico o un objeto imbuido de magia, averiguarás sus propiedades y cómo usarlas, si hace falta a sintonizarse con él para utilizarlo y cuántas cargas tiene, si fuera el caso. Si hay conjuros afectando al objeto, sabrás cuáles son. Si el objeto fue creado con un conjuro, también averiguarás cuál es. Si tocas una criatura en lugar de un objeto, averiguarás qué conjuros le están afectando.";"PHB"
"1";"IMAGEN SILENCIOSA";"Ilusión";"1 acción";"60 pies";"V, S, M";"Concentración, hasta 10 minutos";"(un poco de vellón)Creas una imagen de un objeto, una criatura u otro tipo de fenómeno visible, cuyas dimensiones no excedan las de un cubo de 15 pies de lado. La imagen aparece en un sitio que puedas ver dentro del alcance y se mantiene hasta el final de la duración del conjuro. La imagen es solamente visual, no está acompañada de sonido, olor u otros efectos sensoriales.<BR>Mientras estés dentro del alcance de la ilusión, puedes utilizar tu acción para moverla a otro sitio dentro de dicho alcance. Al cambiarla de sitio, puedes alterar su apariencia de forma que sus movimientos parezcan naturales.<BR>La interacción física con la imagen revela que es una ilusión, ya que las cosas la atraviesan. Si una criatura emplea su acción para examinar la imagen, puede determinar que es una ilusión si tiene éxito en una prueba de Inteligencia (Investigación) cuya CD es tu salvación de conjuros.";"PHB"
"1";"INFLIGIR HERIDAS";"Nigromancia";"1 acción";"Contacto";"V, S";"Instantánea";"Haz un ataque de conjuro cuerpo a cuerpo contra una criatura que se encuentre dentro del alcance. Si impacta, el objetivo recibe 3d10 de daño necrótico.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, el daño aumenta en 1d10 por cada nivel por encima de 1 que tenga el espacio que hayas empleado.";"PHB"
"1";"MALEFICIO";"Encantamiento";"1 acción adicional";"90 pies";"V, S, M";"Concentración, hasta 1 hora";"(el ojo petrificado de un tritón)Impones una maldición a una criatura que puedas ver dentro del alcance. Hasta el final del conjuro, sufrirá 1d6 de daño necrótico adicional cada vez, que sea impactada por uno de tus ataques. Además, elige una característica cuando lanzas el conjuro. El objetivo tiene desventaja en las pruebas de característica y tiradas de salvación hechas con la característica elegida.<BR>Si los puntos de golpe del objetivo se reducen a 0 antes del final de la duración del conjuro. puedes utilizar una acción adicional en un turno posterior para transferir la maldición a una nueva criatura.<BR>El conjuro <i>levantar maldición</i> termina este conjuro inmediatamente.<BR><strong>A niveles superiores. </strong>Si utilizas un espacio de conjuro de nivel 3 o 4, la duración pasa a ser: concentración, hasta 8 horas. Si usas un espacio de conjuro de nivel 5 o más, la duración pasa a ser: concentración, hasta 24 horas.";"PHB"
"1";"MANOS ARDIENTES";"Evocación";"1 acción";"Personal (cono de 15 pies)";"V, S";"Instantánea";"Juntas las manos con los pulgares tocándose y los dedos estirados, creando una fina capa de llamas que se proyecta desde la punta de los dedos. Todas las criaturas en un cono de 15 pies deben hacer una tirada de salvación de Destreza. Sufrirán 3d6 de daño de fuego si fallan la tirada o la mitad del daño si la superan.<BR>Los objetos inflamables que se encuentren en el área que no lleve o vista alguien arderán.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, el daño aumenta en 1d6 por cada nivel por encima de 1 que tenga el espacio que hayas empleado.";"PHB"
"1";"MARCA DEL CAZADOR";"Adivinación";"1 acción adicional";"90 pies";"V";"Concentración, hasta 1 hora";"Eliges una criatura que puedas ver dentro del alcance y la marcas, de manera mística, como tu presa. Hasta que el conjuro termine, la criatura sufrirá 1d6 de daño adicional cuando la impactes con un ataque con arma y tendrás ventaja en cualquier prueba de Sabiduría (Percepción) o Sabiduría (Supervivencia) realizada para encontrarla. Si los puntos de golpe del objetivo se reducen a 0 antes del final de la duración del conjuro, puedes utilizar una acción adicional en un turno posterior para transferir la marca a una nueva criatura.<BR><strong>A niveles superiores. </strong>Si empleas un espacio de conjuro de nivel 3 o 4, la duración pasa a ser: concentración, hasta 8 horas. Si usas un espacio de conjuro de nivel 5 o más, la duración pasa a ser: concentración, hasta 24 horas.";"PHB"
"1";"NUBE DE OSCURECIMIENTO";"Conjuración";"1 acción";"120 pies";"V, S";"Concentración, hasta 1 hora";"Creas una bruma que cubre un área esférica de 20 pies de radio alrededor de un punto de tu elección. La niebla se extiende más allá de las esquinas y el área se considera muy oscura. Se mantiene hasta el final de la duración del conjuro o hasta que un viento de velocidad moderada (al menos 10 millas por hora) la disperse.<BR><strong>A niveles superiores</strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, el radio de la niebla aumenta en 20 pies por cada nivel por encima de 1 que tenga el espacio que hayas empleado.";"PHB"
"1";"OLA ATRONADORA";"Evocación";"1 acción";"Personal (cubo de 15 pies)";"V, S";"Instantánea";"Una ola de fuerza atronadora surge de tu cuerpo. Todas las criaturas en un cubo de 15 pies adyacente a ti deben hacer una tirada de salvación de Constitución. Las criaturas que fallen la tirada sufrirán 2d8 de daño de trueno y serán empujadas 10 pies, y las que la superen sufrirán la mitad del daño y no serán empujadas.<BR>Además, los objetos dentro del área de efecto que nadie lleve o vista son empujados automáticamente 10 pies en dirección contraria a ti. El conjuro crea una explosión sónica audible a 300 pies de distancia.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, el daño aumenta en 1d8 por cada nivel por encima de 1 que tenga el espacio que hayas empleado.";"PHB"
"1";"ORBE CROMÁTICO";"Evocación";"1 acción";"90 pies";"V, S, M";"Instantánea";"(un diamante que valga al menos 50 po)Lanzas una esfera de energía de 4 pulgadas de diámetro a una criatura que puedas ver dentro del alcance. Elige entre ácido, frío, fuego, relámpago, veneno o trueno para el tipo de orbe creado y, después, haz un ataque de conjuro a distancia contra el objetivo. Si el ataque impacta, la criatura recibe 3d8 de daño del tipo elegido.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, el daño aumenta en 1d8 por cada nivel por encima de 1 que tenga el espacio que hayas empleado.";"PHB"
"1";"ORDEN IMPERIOSA";"Encantamiento";"1 acción";"60 pies";"V";"1 asalto";"Das una orden de una sola palabra a una criatura que puedas ver dentro del alcance. El objetivo debe tener éxito en una tirada de salvación de Sabiduría o verse obligada a obedecer la orden en su próximo turno. Este conjuro no tiene efecto si el objetivo es un muerto viviente, si no entiende tu idioma o si la orden implica dañar a la criatura de forma directa.<BR>A continuación tienes algunas típicas órdenes y sus efectos. Puedes dar una orden distinta a las descritas aquí. Si lo haces, el DM determina cómo se comporta el objetivo. Si el objetivo no puede cumplir tu orden, el conjuro finaliza.  <BR><strong>Acércate.</strong> El objetivo se mueve hacia ti por la ruta más corta y directa, terminando su turno si llega a menos de 5 pies de ti.  <BR><strong>Suéltalo.</strong> El objetivo suelta cualquier cosa que este sujetando y luego termina su turno.  <BR><strong>Huye.</strong> El objetivo gasta su turno alejándose de ti de la forma más rápida posible.  <BR><strong>Túmbate</strong>. El objetivo se tira al suelo y queda tumbado y termina su turno.  <BR><strong>Detente</strong>. El objetivo no se mueve y no lleva a cabo acciones. Una criatura voladora permanece en el aire, volando a la distancia mínima necesaria para mantenerse en el aire.  <BR><strong>A niveles superiores. </strong> Cuando lanzas este hechizo usando un espacio de conjuros de nivel 2 o superior, puedes afectar a una criatura adicional por cada nivel de espacio de conjuros por encima de nivel 1.";"PHB"
"1";"PALABRA DE CURACIÓN";"Evocación";"1 acción adicional";"60 pies";"V";"Instantánea";"Una criatura de tu elección que puedas ver dentro del alcance recupera tantos puntos de golpe como 1d4 + tu modificador por aptitud mágica. Este conjuro no afecta a muertos vivientes o autómatas.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, la curación aumenta en 1d4 por cada nivel por encima de 1 que tenga el espacio que hayas empleado.";"PHB"
"1";"PERDICIÓN";"Encantamiento";"1 acción";"30 pies";"V, S, M";"Concentración, hasta 1 minuto";"(una gota de sangre)Hasta tres criaturas de tu elección que puedas ver dentro del alcance deben realizar una tirada de salvación de Carisma. Hasta el final de la duración del conjuro, cuando uno de los objetivos que haya fracasado en esta tirada de salvación haga una tirada de ataque o una tirada de salvación, debe tirar 1d4 y restar el resultado de esa tirada.<BR><strong>A niveles superiores</strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, puedes elegir como objetivo a una criatura adicional por cada nivel por encima de 1 que tenga el espacio que hayas empleado.";"PHB"
"1";"PROTECCIÓN CONTRA EL BIEN Y EL MAL";"Abjuración";"1 acción";"Contacto";"V, S, M";"Concentración, hasta 10 minutos";"(agua bendita o plata y hierro pulverizados que son consumidos como parte del conjuro)Hasta el final de la duración del conjuro. una criatura voluntaria que toques queda protegida contra ciertos tipos de criaturas: aberraciones, celestiales. elementales, feéricos, infernales y muertos vivientes.<BR>Esta protección proporciona varios beneficios. Las criaturas del tipo elegido tienen desventaja en tiradas de ataque contra el objetivo. Este tampoco podrá ser hechizado, asustado o poseído por ellas. Si el objetivo ya estaba hechizado, asustado o poseído por una criatura de este tipo, tendrá ventaja en cualquier tirada de salvación subsiguiente contra estos efectos.";"PHB"
"1";"PROYECTIL MÁGICO";"Evocación";"1 acción";"120 pies";"V, S";"Instantánea";"Creas tres dardos brillantes de fuerza mágica. Cada dardo impacta a una criatura de tu elección a la que puedas ver dentro del alcance. La criatura recibe 1d4+1 de daño de fuerza por cada dardo. Todos los dardos impactan a la vez y puedes repartirlos como desees entre varios objetivos.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, creas un dardo adicional por cada nivel por encima de 1 que tenga el espacio que hayas empleado.";"PHB"
"1";"PURIFICAR COMIDA Y BEBIDA (RITUAL)";"Transmutación";"1 acción";"10 pies";"V, S";"Instantánea";"Purificas y libras de todo veneno y enfermedad la comida y bebida no mágica que esté dentro de una esfera de 5 pies de radio centrada en un punto de tu elección dentro del alcance.";"PHB"
"1";"RAYO DE HECHICERÍA";"Evocación";"1 acción";"30 pies";"V, S, M";"Concentración, hasta un minuto";"(una ramita de un árbol que haya sido golpeado por un rayo)Un rayo de energía chisporroteante alcanza a una criatura dentro del alcance, formando un arco constante similar a un relámpago entre el objetivo y tú. Haz un ataque de conjuro a distancia contra la criatura. Si impactas, el objetivo recibe 1d12 de daño de relámpago y, en cada uno de tus turnos hasta el final de la duración del conjuro, puedes usar tu acción para infligir automáticamente otros 1d12 de daño de relámpago a la criatura. El conjuro termina si utilizas tu acción para cualquier otra cosa, o si en algún momento el objetivo queda fuera del alcance del conjuro o consigue tener cobertura completa respecto a ti.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, el daño inicial aumenta en 1d12 por cada nivel por encima de 1 del espacio.";"PHB"
"1";"RAYO NAUSEABUNDO";"Nigromancia";"1 acción";"60 pies";"V, S";"Instantánea";"Un rayo de enfermiza energía verde salta hacia una criatura que se encuentre dentro del alcance. Haz un ataque de conjuro a distancia contra el objetivo. Si impactas, el objetivo recibe 2d8 de daño de veneno y debe hacer una tirada de salvación de Constitución. Si fracasa, queda envenenado hasta el final de tu próximo turno.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, el daño aumenta en 1d8 por cada nivel por encima de 1 que tenga el espacio que hayas empleado.";"PHB"
"1";"REPRENSIÓN INFERNAL";"Evocación";"1 reacción";"60 pies";"V, S";"Instantánea";"Apuntas con el dedo y la criatura que te dañó se ve envuelta momentáneamente en una llamarada infernal. Debe hacer una tirada de salvación de Destreza. Sufrirá 2d10 de daño de fuego si falla la tirada o la mitad del daño si la supera.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, el daño aumenta en 1d10 por cada nivel por encima de 1 que tenga el espacio que hayas empleado.";"PHB"
"1";"RETIRADA EXPEDITIVA";"Transmutación";"1 acción adicional";"Personal";"V, S";"Concentración, hasta 10 minutos";"Este conjuro te permite moverte a una velocidad increíble. Puedes realizar la acción de Correr cuando lanzas este conjuro y posteriormente como acción adicional en cada uno de tus turnos hasta el final del conjuro.";"PHB"
"1";"RISA HORRIBLE DE TASHA";"Encantamiento";"1 acción";"30 pies";"V, S, M";"Concentración, hasta 1 minuto";"(tartas en miniatura y una pluma que agitas en el aire)Si una criatura de tu elección que puedas ver dentro del alcance se ve afectada por el conjuro, comenzará a percibir todo como hilarantemente divertido, cayendo en un ataque de risa incontrolable. El objetivo debe tener éxito en una tirada de salvación de Sabiduría o caerá derribado, quedando incapacitado y no pudiendo levantarse hasta el final de la duración del conjuro. Las criaturas con puntuaciones de Inteligencia de 4 o menos no se ven afectadas por este conjuro.<BR>Al final de cada uno de sus turnos, y cada vez que reciba daño, el objetivo puede realizar otra tirada de salvación de Sabiduría. Tiene ventaja en esta tirada si está causada por haber recibido daño. Si la supera, el efecto del conjuro termina.";"PHB"
"1";"ROCIADA DE COLOR";"Ilusión";"1 acción";"Personal (cono de 15 pies)";"V, S, M";"1 asalto";"(una pizca de polvo o arena pintada de rojo, amarillo y azul)Una rociada deslumbrante de luz destelleante y coloreada surge de tu mano. Tira 6d10. Podrás afectar a criaturas cuyo total combinado de puntos de golpe sea menor o igual al resultado. Las criaturas en un cono de 15 que surge de ti son afectadas en orden ascendente de sus puntos de golpe actuales (ignorando criaturas inconscientes o que no puedan ver).<BR>Empezando por la criatura que tenga el menor número de puntos de golpe actuales, cada objetivo afectado por este conjuro quedará cegado hasta el final del conjuro. Resta los puntos de golpe de cada criatura del total antes de continuar con la siguiente. Una criatura solo se verá afectada si sus puntos de golpe actuales son menores o iguales al total restante.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, lanza 2d10 adicionales por cada nivel por encima de 1 que tenga el espacio que hayas empleado.";"PHB"
"1";"SAETA GUÍA";"Evocación";"1 acción";"120 pies";"V, S";"1 asalto";"Lanzas un rayo de luz hacia una criatura de tu elección dentro del alcance. Haz un ataque de conjuro a distancia contra el objetivo. Si impactas, la criatura recibe 4d6 de daño radiante. Además, la siguiente tirada de ataque contra el objetivo tiene ventaja si se realiza antes del final de tu siguiente turno, gracias a la tenue luz mística que lo iluminará hasta ese momento.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, el daño aumenta en 1d6 por cada nivel por encima de 1 que tenga el espacio que hayas empleado.";"PHB"
"1";"SALTO";"Transmutación";"1 acción";"Contacto";"V, S, M";"1 minuto";"(una pata trasera de saltamontes)Tocas a una criatura. Su distancia de salto se triplica hasta el final del conjuro.";"PHB"
"1";"SANTUARIO";"Abjuración";"1 acción adicional";"30 pies";"V, S, M";"1 minuto";"(un espejo de plata pequeño)Proteges de los ataques a una criatura dentro del alcance. Hasta el final de la duración del conjuro, cualquier criatura que elija como objetivo de un ataque o un conjuro hostil a la criatura protegida debe realizar antes una tirada de salvación de Sabiduría. Si la falla, la criatura debe elegir un nuevo objetivo o perder el ataque o conjuro. Sin embargo, <i>santuario</i> no salvaguarda a la criatura protegida de efectos de área, como por ejemplo la explosión de una <i>bola de fuego</i>.<BR>Por otro lado, si la criatura protegida realiza un ataque o lanza un conjuro que afecta a una criatura enemiga, <i>santuario</i> termina inmediatamente.";"PHB"
"1";"SIRVIENTE INVISIBLE (RITUAL)";"Conjuración";"1 acción";"60 pies";"V, S, M";"1 hora";"(un pedazo de cuerda y un trocito de madera)Este conjuro crea una fuerza invisible, sin mente y sin forma, que realiza tareas simples bajo tus órdenes hasta el final de la duración del conjuro. El sirviente surge de la nada en un espacio desocupado del suelo dentro del alcance. Tiene CA 10, 1 punto de golpe, su Fuerza es 2 y no puede atacar. Si sus puntos de golpe se reducen a 0, el conjuro termina.<BR>Una vez por turno, como acción adicional, puedes dar una orden mental al sirviente para que se mueva 15 pies e interactúe con un objeto. El sirviente es capaz de realizar tareas simples, que un siervo humano podría hacer, como traer y llevar cosas, limpiar, remendar, doblar la ropa, encender el fuego, servir comida o escanciar vino. Una vez que le das una orden, el sirviente lleva a cabo la tarea lo mejor posible hasta terminarla, momento en el cual queda a la espera de tu siguiente orden.<BR>Si ordenas al sirviente realizar una tarea que lo alejaría más de 60 pies de ti, el conjuro termina.";"PHB"
"1";"SUSURROS DISCORDANTES";"Encantamiento";"1 acción";"60 pies";"V";"Instantánea";"Susurras una melodía discordante que solo una criatura de tu elección dentro del alcance puede oír, inundándola con un terrible dolor. El objetivo debe hacer una tirada de salvación de Sabiduría. Si falla, sufre 3d6 de daño psíquico y debe utilizar su reacción inmediatamente, si es posible, para moverse tan lejos de ti como le permita su velocidad. Eso sí, la criatura no entrará en un terreno peligroso, como un fuego o un pozo. En cambio, si supera la tirada, recibirá la mitad del daño y no necesitará alejarse. Una criatura ensordecida tiene éxito automáticamente en la prueba.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, el daño aumenta en 1d6 por cada nivel por encima de 1 que tenga el espacio que hayas empleado.";"PHB"
"1";"TEMBLOR DE TIERRA";"Evocación";"1 acción";"10 pies";"V, S";"Instantáneo";"Causas un temblor en el suelo dentro del alcance. Cada otra criatura que no seas tu en esa área debe hacer una tirada de salvación de Destreza. En una salvación fallida, una criatura recibe 1d6 de daño contundente y es derribada. Si el terreno en esa área es tierra o piedra suelta, se convierte en terreno difícil hasta que se despeje, y cada porción de 5 pies de diámetro requiere al menos 1 minuto para despejar a mano. <BR><strong>A niveles superiores. </strong>Cuando lances este conjuro usando una ranura del conjuro de nivel 2 o superior, el daño aumenta en 1d6 por cada nivel de ranura por encima de 1.";"XGE"
"1";"TEXTO ILUSORIO";"Ilusión";"1 minuto";"Contacto";"S, M";"10 días";"(tinta con base de plomo con un valor de, al menos, 10 po, que es consumida como parte del conjuro)Escribes en un pergamino, papel u otro material apropiado para la escritura y lo imbuyes con una potente ilusión que se mantiene hasta el final de la duración del conjuro.<BR>Para ti y cualquier otra criatura que designes durante el lanzamiento, la escritura parece normal, de tu puño y letra y transmite el mensaje que tenías pensado cuando lo escribiste. Sin embargo, para todos los demás, el texto parece estar escrito en una escritura mágica o desconocida que lo hace ininteligible. Alternativamente, puedes hacer que el escrito aparente tener un mensaje completamente distinto, escrito con otra caligrafía e idioma, aunque debes conocer este último.<BR>Si se disipa el conjuro, tanto el escrito original como la ilusión desaparecen.<BR>Una criatura con visión verdadera puede leer el mensaje oculto.";"PHB"
"1";"TORMENTA DE ESPINAS";"Conjuración";"1 acción adicional";"Personal";"V";"Concentración, hasta 1 minuto";"La próxima vez que impactes a una criatura con un ataque con arma a distancia antes del final de la duración del conjuro, este creará una lluvia de espinas que saldrá disparada de tu arma a distancia. Además del efecto normal del ataque, tanto el objetivo de este como cada criatura que se encuentre a 5 pies del mismo deben realizar una tirada de salvación de Destreza. Sufrirán 1d10 de daño perforante si fallan la tirada o la mitad del daño si la superan.<BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro utilizando un espacio de conjuro de nivel 2 o más, el daño aumenta en 1d10 por cada nivel por encima de 1 que tenga el espacio que hayas empleado (hasta un máximo de 6d10).";"PHB"
"1";"TRAMPA DE LAZO";"Abjuración";"1 minuto";"Toque";"S, M";"8 horas";"(25 pies de cuerda, que son consumidos por el conjuro)Cuando lanzas este conjuro, usas la cuerda para crear un círculo con un radio de 5 pies en la tierra o en el suelo. Cuando terminas de lanzar, la cuerda desaparece y el círculo se convierte en una trampa mágica.<BR> Esta trampa es casi invisible y requiere una prueba de Inteligencia (Investigación) exitosa contra tu DC de salvación de conjuros para poder discernirla.<BR> La trampa se dispara cuando una criatura Pequeña, Mediana o Grande se desplaza a la tierra o al suelo en el radio del conjuro. Esa criatura debe tener éxito en una tirada de salvación de Destreza o ser izada mágicamente en el aire, dejándola colgando de cabeza 3 pies sobre el suelo. La criatura está apresada allí hasta que el conjuro termina.<BR> Una criatura apresada puede hacer una tirada de salvación de Destreza al final de cada uno de sus turnos, terminando el efecto sobre sí misma en un éxito. Alternativamente, la criatura u otra persona que pueda alcanzarla puede usar una acción para hacer una prueba de Inteligencia (Arcanos) contra tu CD de salvación de conjuros. En un éxito, el efecto apresado termina.<BR> Después de que se dispara la trampa, el conjuro termina cuando ninguna criatura es apresada por ella.";"XGE"
"1";"VIROTE DE CAOS";"Evocación";"1 acción";"120 pies";"V, S";"Instantáneo";"Arrojas una masa gorjeante y ondulante de energía caótica a una criatura dentro del alcance. Haz un ataque de conjuro a distancia contra el objetivo. En un golpe, el objetivo recibe 2d8 + 1d6 de daño. Elige uno de los d8s. El número tirado en ese dado determina el tipo de da ño del ataque, como se muestra a continuación.<BR> Si sacas el mismo número en ambos d8s, la energía caótica salta del objetivo a una criatura diferente de tu elección dentro de 30 pies de distancia. Haz una nueva tirada de ataque contra el nuevo objetivo y haz una nueva tirada de daño, lo que podría hacer que la energía caótica vuelva a saltar.<BR> Una criatura solo puede ser objetivo una vez por cada lanzamiento de este conjuro. <BR><strong>A niveles superiores. </strong>Cuando lanzas este conjuro usando una ranura de conjuro de nivel 2 o superior, cada objetivo recibe 1d6 de da ño extra del tipo que se lanza por cada nivel de ranura por encima del 1°.";"XGE"
"1";"VÍNCULO BESTIAL";"Adivinación";"1 acción";"Toque";"V, S, M";"Concentración, hasta 10 minutos.";"(un poco de pelaje envuelto en un paño)Estableces un vínculo telepático con una bestia que tocas que es amigable o que está hechizada por ti. El conjuro falla si la puntuación de Inteligencia de la bestia es 4 o mayor. Hasta que el conjuro termine, el enlace estará activo mientras tú y la bestia están a la vista el uno del otro. A través del enlace, la bestia puede entender tus mensajes telepáticos y puede comunicar telepáticamente emociones y conceptos simples de vuelta a ti. Mientras el enlace está activo, la bestia gana ventaja en las tiradas de ataque contra cualquier criatura a 5 pies de ti que puedas ver.";"XGE"
